gbifid	kingdom	family	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	eventdate	day	month	year
1579922556	Plantae	Asteraceae	Chrysanthemum cinerariifolium (Trevir.) Vis.	HR	43.242828	17.087532	250	2017-06-05T02:00Z	5	6	2017
1579923276	Animalia	Chrysomelidae	Chrysolina rufa (Duftschmid, 1825) Duftschmid, 1825	HR	45.438725	14.852249	250	2017-06-09T02:00Z	9	6	2017
1572379061	Plantae	Asteraceae	Cichorium intybus L.	HR	44.228054	15.168611	2752	2017-07-01T14:45Z	1	7	2017
1571160681	Plantae	Asteraceae	Cichorium intybus L.	HR	44.954784	14.413718		2017-06-20T14:13Z	20	6	2017
1579931274	Animalia	Carabidae	Cicindela campestris Linnaeus, 1758	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1586111536	Animalia	Ciconiidae	Ciconia ciconia (Linnaeus, 1758)	HR	45.609277	18.797865	122	2017-05-14T18:52Z	14	5	2017
1579934533	Animalia	Accipitridae	Circaetus gallicus (Gmelin, 1788)	HR	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1579931288	Animalia	Accipitridae	Circaetus gallicus (Gmelin, 1788)	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579931321	Animalia	Accipitridae	Circus pygargus (Linnaeus, 1758)	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579931187	Animalia	Accipitridae	Circus pygargus (Linnaeus, 1758)	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1571176615	Plantae	Asteraceae	Cirsium arvense (L.) Scop.	HR	45.987446	15.735052	10	2017-06-24T13:10Z	24	6	2017
1579938123	Plantae	Cistaceae	Cistus creticus subsp. eriocephalus (Viv.) Greuter & Burdet	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579936437	Plantae	Cistaceae	Cistus creticus subsp. eriocephalus (Viv.) Greuter & Burdet	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579934065	Plantae	Rutaceae	Citrus reticulata Blanco	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579940204	Plantae	Ranunculaceae	Clematis L.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1586921555	Animalia	Tortricidae	Clepsis consimilana Hübner, 1820	HR	43.550514	16.387385	6	2017-06-30T02:00Z	30	6	2017
1579940373	Animalia	Diogenidae	Clibanarius erythropus (Latreille, 1818)	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579940193	Animalia	Cerambycidae	Clytus arietis (Linné, 1758)	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579984942	Animalia	Nymphalidae	Coenonympha arcania Linnaeus, 1761	HR	45.460732	14.830427	250	2017-06-10T02:00Z	10	6	2017
1579977906	Animalia	Nymphalidae	Coenonympha arcania Linnaeus, 1761	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1579977889	Animalia	Nymphalidae	Coenonympha glycerion (Borkhausen, 1788) Borkhausen, 1788	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1621773560	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	HR	43.554821	16.388297	48	2017-07-01T02:00Z	1	7	2017
1579984490	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1579969126	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579963888	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1579951749	Animalia	Nymphalidae	Coenonympha pamphilus Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-15T02:00Z	15	5	2017
1579969640	Animalia	Pantheidae	Colocasia coryli Linnaeus, 1758	HR	45.380669	14.821115	250	2017-06-11T02:00Z	11	6	2017
1579956015	Animalia	Geometridae	Colostygia pectinataria Knoch, 1781	HR	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1579949917	Animalia	Geometridae	Colostygia pectinataria Knoch, 1781	HR	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579971973	Animalia	Columbidae	Columba livia Gmelin, 1789	HR	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1579965271	Animalia	Columbidae	Columba livia Gmelin, 1789	HR	43.258057	17.063749	250	2017-04-13T02:00Z	13	4	2017
1572351736	Animalia	Columbidae	Columba livia Gmelin, 1789	HR	44.943552	14.414542	10	2017-06-20T19:05Z	20	6	2017
1579978833	Animalia	Conidae	Conus ventricosus Gmelin, 1791	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1579959794	Plantae	Convolvulaceae	Convolvulus althaeoides L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579960593	Plantae		Convolvulaceae	Convolvulus arvensis L.	HR	45.087612	13.878181	250	2017-05-22T02:00Z	22	5	2017
1572379291	Plantae	Convolvulaceae	Convolvulus arvensis L.	HR	44.234105	15.16631	344	2017-07-01T14:45Z	1	7	2017
1571181363	Plantae	Convolvulaceae	Convolvulus arvensis L.	HR	45.819378	15.907195	10	2017-06-25T14:48Z	25	6	2017
1571160574	Plantae	Convolvulaceae	Convolvulus arvensis L.	HR	44.953158	14.414622	2299	2017-06-20T13:58Z	20	6	2017
1579971811	Plantae	Convolvulaceae	Convolvulus cneorum L.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1579961124	Plantae	Convolvulaceae	Convolvulus cneorum L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1579962345	Plantae	Orchidaceae	Corallorhiza trifida Châtel.	HR	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1621790698	Plantae	Cornaceae	Cornus mas L.	HR	45.119629	14.346973		2017-08-20T13:22Z	20	8	2017
1621790673	Plantae	Cornaceae	Cornus sanguinea L.	HR	45.122314	14.347551		2017-08-20T13:45Z	20	8	2017
1579969095	Plantae	Fabaceae	Coronilla cretica L.	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579959788	Plantae	Fabaceae	Coronilla valentina L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579959822	Animalia	Corvidae	Corvus monedula Linnaeus, 1758	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1579985360	Plantae	Papaveraceae		Corydalis solida (L.) Clairv.	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579969085	Plantae	Anacardiaceae	Cotinus coggygria Scop.	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1579963918	Plantae	Anacardiaceae	Cotinus coggygria Scop.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1586946612	Plantae	Apiaceae	Crithmum maritimum L.	HR	44.875702	14.446136		2017-08-15T18:52Z	15	8	2017
1586123236	Plantae	Apiaceae	Crithmum maritimum L.	HR	43.941254	15.162163	61	2017-07-18T16:53Z	18	7	2017
1586120908	Plantae	Apiaceae	Crithmum maritimum L.	HR	44.778525	13.916852	4	2017-08-01T15:16Z	1	8	2017
1586114974	Plantae	Apiaceae	Crithmum maritimum L.	HR	43.882605	15.169888	61	2017-07-26T17:15Z	26	7	2017
1579988236	Plantae	Iridaceae	Crocus vernus (L.) Hill	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1579986503	Animalia	Curculionidae	Cryptocephalus bipunctatus (Linnaeus, 1758) Linnaeus, 1758	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1579988654	Animalia	Cuculidae	Cuculus canorus Linnaeus, 1758	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1579988406	Animalia	Cuculidae	Cuculus canorus Linnaeus, 1758	HR	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1621802492	Plantae	Cupressaceae	Cupressus sempervirens L.	HR	44.983253	14.386278		2017-08-22T12:28Z	22	8	2017
1579990434	Plantae	Cupressaceae	Cupressus sempervirens L.	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579990289	Plantae	Cupressaceae	Cupressus sempervirens L.	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1579989281	Plantae	Cupressaceae	Cupressus sempervirens L.	HR	45.080399	14.144146	250	2017-05-22T02:00Z	22	5	2017
1579998664	Animalia	Lycaenidae	Cyaniris semiargus (Rottemburg, 1775)	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1579992298	Animalia	Arctiidae	Cybosia mesomella Linnaeus, 1758	HR	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1579997838	Plantae	Primulaceae	Cyclamen repandum Auct. ex Knuth	HR	45.066006	14.140863	250	2017-05-16T02:00Z	16	5	2017
1579992731	Plantae	Primulaceae	Cyclamen repandum Auct. ex Knuth	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1571198926	Animalia	Crambidae	Cydalima perspectalis (Walker, 1859) Walker, 1859	HR	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1586921402	Animalia	Tortricidae	Cydia pomonella Linnaeus, 1758	HR	43.550522	16.38738	6	2017-06-27T02:00Z	27	6	2017
1571198860	Animalia	Tortricidae	Cydia pomonella Linnaeus, 1758	HR	43.550512	16.387382	6	2017-06-28T02:00Z	28	6	2017
1579991761	Animalia	Anatidae	Cygnus olor (Gmelin, 1789)	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1579997153	Plantae	Plantaginaceae	Cymbalaria muralis P. Gaertn., B. Mey. & Scherb.	HR	45.089458	14.120672	250	2017-05-17T02:00Z	17	5	2017
1579991860	Plantae	Plantaginaceae	Cymbalaria muralis P. Gaertn., B. Mey. & Scherb.	HR	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1586094439	Animalia	Lacertidae	Dalmatolacerta oxycephala (Duméril & Bibron, 1839)	HR	42.635344	18.131062	77	2017-06-06T07:06Z	6	6	2017
1580004035	Animalia	Sphingidae	Deilephila elpenor Linnaeus, 1746	HR	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1580010005	Animalia	Sphingidae	Deilephila porcellus Linnaeus, 1758	HR		45.405193	14.799158	250	2017-06-13T02:00Z	13	6	2017
1580002556	Animalia	Sphingidae	Deilephila porcellus Linnaeus, 1758	HR	45.405193	14.799158	250	2017-06-12T02:00Z	12	6	2017
1580007832	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	HR	43.26226	17.059801	250	2017-04-14T02:00Z	14	4	2017
1580005042	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580001994	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	HR	43.242828	17.087532	250	2017-06-04T02:00Z	4	6	2017
1580001683	Animalia	Hirundinidae	Delichon urbicum (Linnaeus, 1758)	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580011820	Animalia	Arctiidae	Diacrisia sannio (Linnaeus, 1758) Linnaeus, 1758	HR	45.405193	14.799158	250	2017-06-10T02:00Z	10	6	2017
1580011966	Plantae	Dioscoreaceae	Dioscorea communis (L.) Caddick & Wilkin	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580012778	Animalia	Sparidae	Diplodus sargus (Linnaeus, 1758)	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580490809	Animalia	Sparidae	Diplodus vulgaris (Geoffroy Saint-Hilaire, 1817)	HR	44.228639	15.163663	4	2017-07-01T23:54Z	1	7	2017
1580011266	Plantae	Brassicaceae	Diplotaxis tenuifolia (L.) DC.	HR	45.080399	14.144146	250	2017-05-23T02:00Z	23	5	2017
1586946174	Plantae	Asteraceae	Dittrichia viscosa (L.) Greuter	HR	43.298759	17.019066		2017-08-15T19:41Z	15	8	2017
1572400713	Animalia	Chrysomelidae	Donacia versicolorea (Brahms, 1790) Brahms, 1790	HR	44.179722	15.8175		2017-07-05T14:01Z	5	7	2017
1580013537	Plantae	Fabaceae	Dorycnium pentaphyllum Scop.	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1580013374	Plantae	Fabaceae	Dorycnium pentaphyllum Scop.	HR	45.066006	14.140863	250	2017-06-01T02:00Z	1	6	2017
1580015297	Plantae	Brassicaceae	Draba lasiocarpa Rochel	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1580014514	Plantae	Asparagaceae	Drimia maritima (L.) Stearn	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1586953221	Plantae	Cucurbitaceae	Ecballium elaterium (L.) A. Rich.	HR	44.694458	14.39638		2017-08-17T19:38Z	17	8	2017
1580016367	Animalia	Trachinidae	Echiichthys vipera (Cuvier, 1829)	HR	43.222797	17.000879	250	2017-06-13T02:00Z	13	6	2017
1586081599	Animalia	Ardeidae	Egretta alba (Linnaeus, 1758)	HR	45.029499	13.692741	250	2017-08-06T02:00Z	6	8	2017
1580018666	Animalia	Ardeidae	Egretta alba (Linnaeus, 1758)	HR	44.140591	15.156281	250	2017-06-19T02:00Z	19	6	2017
1586115764	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	HR	45.026228	13.701657	38	2017-07-04T11:21Z	4	7	2017
1586081597	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	HR	45.029499	13.692741	250	2017-08-06T02:00Z	6	8	2017
1580018687	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	HR	44.140591	15.156281	250	2017-06-19T02:00Z	19	6	2017
1580017166	Animalia	Ardeidae	Egretta garzetta (Linnaeus, 1766)	HR	44.361046	15.151219	250	2017-05-30T02:00Z	30	5	2017
1572346951	Animalia	Colubridae	Elaphe quatuorlineata (Bonnaterre, 1790)	HR	45.182014	14.095244	27206	2017-06-25T11:43Z	25	6	2017
1562922818	Animalia	Colubridae	Elaphe quatuorlineata (Bonnaterre, 1790)	HR	44.12372	14.981997	27364	2017-05-11T19:23Z	11	5	2017
1580028808	Animalia	Geometridae	Ematurga atomaria Linnaeus, 1758	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580023439	Animalia	Emberizidae	Emberiza calandra Linnaeus, 1758	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580023474	Animalia	Emberizidae	Emberiza cia Linnaeus, 1766	HR	43.284321	17.09173	250	2017-06-06T02:00Z	6	6	2017
1580023412	Animalia	Emberizidae	Emberiza cia Linnaeus, 1766	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1586081721	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	HR	45.035553	13.889122	250	2017-08-05T02:00Z	5	8	2017
1580027955	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1580026580	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580023350	Animalia	Emberizidae	Emberiza cirlus Linnaeus, 1766	HR	43.284321	17.09173	250	2017-06-12T02:00Z	12	6	2017
1580026309	Animalia	Emberizidae	Emberiza hortulana Linnaeus, 1758	HR	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1580023448	Animalia	Emberizidae	Emberiza melanocephala Scopoli, 1769	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1571195632	Animalia	Noctuidae	Emmelia trabealis (Scopoli, 1763)	HR	43.550522	16.38738	6	2017-06-27T02:00Z	27	6	2017
1572345949	Animalia	Pterophoridae	Emmelina monodactyla Linnaeus, 1758	HR	43.550514	16.387385	6	2017-06-30T02:00Z	30	6	2017
1580023449	Animalia	Emydidae	Emys orbicularis (Linnaeus, 1758)	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1586095553	Plantae	Onagraceae	Epilobium hirsutum L.	HR	45.815285	15.906794	10	2017-06-24T20:34Z	24	6	2017
1580032158	Animalia	Geometridae	Epirrhoe alternata Müller, 1794	HR	45.066006	14.140863	250	2017-05-18T02:00Z	18	5	2017
1580033199	Animalia	Equidae	Equus asinus Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1580044033	Animalia	Nymphalidae	Erebia medusa Schiffermüller, 1775	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580042594	Plantae	Ericaceae	Erica arborea L.	HR	45.094612	14.18886	250	2017-05-23T02:00Z	23	5	2017
1621773278	Plantae	Asteraceae	Erigeron L.	HR	45.987431	15.735055	10	2017-06-24T13:09Z	24	6	2017
1572351661	Plantae	Asteraceae	Erigeron L.	HR	46.07678	15.676897	10	2017-06-25T19:06Z	25	6	2017
1580043629	Plantae	Rosaceae	Eriobotrya japonica (Thunb.) Lindl.	HR	44.87558	13.841143	250	2017-05-15T02:00Z	15	5	2017
1580039237	Plantae	Rosaceae	Eriobotrya japonica (Thunb.) Lindl.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1580044027	Plantae	Cyperaceae	Eriophorum latifolium Hoppe	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580044051	Animalia	Muscicapidae	Erithacus Cuvier, 1800	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580034015	Animalia	Muscicapidae	Erithacus Cuvier, 1800	HR	45.491428	14.691038	250	2017-06-12T02:00Z	12	6	2017
1580033910	Animalia	Muscicapidae	Erithacus Cuvier, 1800	HR	43.258057	17.063749	250	2017-04-15T02:00Z	15	4	2017
1580046183	Plantae	Liliaceae	Erythronium dens-canis L.	HR	43.284321	17.09173	250	2017-04-18T02:00Z	18	4	2017
1572391858	Animalia	Esocidae	Esox lucius Linnaeus, 1758	HR	44.900908	15.610628		2017-06-05T13:05Z	5	6	2017
1585331806	Animalia	Noctuidae	Euclidia glyphica Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1585331369	Animalia	Noctuidae	Euclidia glyphica Linnaeus, 1758	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1585331793	Animalia	Noctuidae	Euclidia mi (Clerck, 1759) Clerck, 1759	HR	45.078732	14.1364	250	2017-05-24T02:00Z	24	5	2017
1585331354	Animalia	Noctuidae	Euclidia mi (Clerck, 1759) Clerck, 1759	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1580049373	Animalia	Noctuidae	Euclidia mi (Clerck, 1759) Clerck, 1759	HR	45.094612	14.18886	250	2017-05-26T02:00Z	26	5	2017
1580048094	Plantae	Celastraceae	Euonymus L.	HR	45.080399	14.144146	250	2017-05-18T02:00Z	18	5	2017
1621778393	Plantae	Asteraceae	Eupatorium cannabinum L.	HR	44.943462	14.411737	2752	2017-08-18T22:36Z	18	8	2017
1586949723	Plantae	Euphorbiaceae	Euphorbia characias L.	HR	44.951519	14.45469		2017-08-16T11:58Z	16	8	2017
1580048347	Plantae	Euphorbiaceae	Euphorbia fragifera Jan	HR	45.066006	14.140863	250	2017-05-17T02:00Z	17	5	2017
1586949716	Plantae	Euphorbiaceae	Euphorbia myrsinites L.	HR	44.950787	14.458518		2017-08-16T12:05Z	16	8	2017
1621802520	Plantae	Euphorbiaceae	Euphorbia paralias L.	HR	44.629761	14.530637		2017-08-21T20:04Z	21	8	2017
1580047341	Plantae	Euphorbiaceae	Euphorbia paralias L.	HR	45.066006	14.140863	250	2017-05-19T02:00Z	19	5	2017
1580048034	Plantae	Euphorbiaceae	Euphorbia peplus L.	HR	44.913155	13.761921	250	2017-05-22T02:00Z	22	5	2017
1580048840	Animalia	Nymphalidae	Euphydryas aurinia (Rottemburg, 1775) Rottemburg, 1775	HR	45.415924	14.667864	250	2017-06-11T02:00Z	11	6	2017
1580047768	Animalia	Geometridae	Eupithecia venosata Fabricius, 1787	HR	45.405193	14.799158	250	2017-06-11T02:00Z	11	6	2017
1586098117	Animalia	Pentatomidae	Eurydema dominulus (Scopoli, 1763) Scopoli, 1763	HR	44.225278	15.171389		2017-07-04T22:13Z	4	7	2017
1580490807	Animalia	Pentatomidae	Eurydema ornata (Linnaeus, 1758) Linnaeus, 1758	HR	44.281667	15.124722		2017-07-04T22:14Z	4	7	2017
1580053949	Animalia	Falconidae	Falco naumanni Fleischer, 1818	HR	44.87339	14.984264	250	2017-06-01T02:00Z	1	6	2017
1580050799	Animalia	Falconidae	Falco naumanni Fleischer, 1818	HR	44.514317	14.917942	250	2017-05-29T02:00Z	29	5	2017
1580057430	Animalia	Falconidae	Falco peregrinus Tunstall, 1771	HR	43.201672	17.126312	250	2017-06-14T02:00Z	14	6	2017
1580058550	Animalia	Felidae	Felis domestica Brisson, 1762	HR	45.089458	14.120672	250	2017-05-25T02:00Z	25	5	2017
1580058373	Plantae	Apiaceae	Ferula communis L.	HR	45.078732	14.1364	250	2017-05-25T02:00Z	25	5	2017
1586946652	Plantae	Moraceae	Ficus carica L.	HR	44.87613	14.444762	1376	2017-08-15T18:43Z	15	8	2017
